"person_id","education_years","simulated_latent_ability","simulated_service_preference","simulated_principal_stratum","simulated_treatment_effect","simulated_earnings_without_service","simulated_earnings_with_service","scenario","simulated_lottery_order","draft_eligible","served_military","annual_earnings_thousands"
2235,11,-1.6553687823428,0.480180277377469,"Complier",-5,39.9736403062963,34.9736403062963,"Failure: non-random eligibility",200,1,1,34.9736403062963
2236,16,2.49568811720225,-0.0268296631676167,"Never-taker",-3.5,54.5371509830313,51.0371509830313,"Failure: non-random eligibility",4855,0,0,54.5371509830313
2237,11,-0.535058872211815,-0.342924377568623,"Never-taker",-3.5,33.1368355524486,29.6368355524486,"Failure: non-random eligibility",4483,0,0,33.1368355524486
2238,14,0.72281576017317,-0.634549897362303,"Never-taker",-3.5,41.8037523040543,38.3037523040543,"Failure: non-random eligibility",4284,0,0,41.8037523040543
2239,11,-0.839445932542443,1.1017530536637,"Complier",-5,44.6556175579522,39.6556175579522,"Failure: non-random eligibility",2990,0,0,44.6556175579522
2240,14,0.351002645955182,0.695333404106726,"Complier",-5,52.7329288378234,47.7329288378234,"Failure: non-random eligibility",4435,0,0,52.7329288378234
2241,10,-0.387137129478827,0.190546881461212,"Complier",-5,38.6639753285205,33.6639753285205,"Failure: non-random eligibility",1896,1,1,33.6639753285205
2242,13,-0.101423228409493,0.937715202381698,"Complier",-5,49.4079689000548,44.4079689000548,"Failure: non-random eligibility",2803,0,0,49.4079689000548
2243,13,-0.20027909647555,-1.76866537925964,"Never-taker",-3.5,44.9748691487495,41.4748691487495,"Failure: non-random eligibility",4350,0,0,44.9748691487495
2244,12,0.886159250369408,-0.830009538529582,"Never-taker",-3.5,38.7510008847799,35.2510008847799,"Failure: non-random eligibility",4124,0,0,38.7510008847799
2245,12,-0.379783051424273,1.21531229997891,"Complier",-5,48.8067097982564,43.8067097982564,"Failure: non-random eligibility",3454,0,0,48.8067097982564
2246,10,0.334946472214,3.14017147206107,"Always-taker",-2,49.2306140358532,47.2306140358532,"Failure: non-random eligibility",234,1,1,47.2306140358532
2247,13,0.688645928787085,0.536710243158178,"Complier",-5,42.4242120884974,37.4242120884974,"Failure: non-random eligibility",4686,0,0,42.4242120884974
2248,13,1.15306895016998,-0.0218886057385151,"Never-taker",-3.5,47.2261900472434,43.7261900472434,"Failure: non-random eligibility",4305,0,0,47.2261900472434
2249,12,0.0772864084016006,-0.124693779851856,"Never-taker",-3.5,49.0821172856936,45.5821172856936,"Failure: non-random eligibility",1600,1,0,49.0821172856936
2250,12,-0.364447394431335,1.15832191725854,"Complier",-5,45.356442316162,40.356442316162,"Failure: non-random eligibility",1404,1,1,40.356442316162
2251,12,-0.855619362001977,-0.179773615863176,"Never-taker",-3.5,45.4713277706722,41.9713277706722,"Failure: non-random eligibility",4471,0,0,45.4713277706722
2252,13,-1.11346092308332,-1.21803438848445,"Never-taker",-3.5,49.1174611553486,45.6174611553486,"Failure: non-random eligibility",2469,1,0,49.1174611553486
2253,12,-0.216825407840917,-1.53198255637708,"Never-taker",-3.5,42.6190353094051,39.1190353094051,"Failure: non-random eligibility",404,1,0,42.6190353094051
2254,8,-2.00889551185191,0.0524309633345485,"Never-taker",-3.5,33.1417969945331,29.6417969945331,"Failure: non-random eligibility",463,1,0,33.1417969945331
2255,9,-1.34027047788063,0.824679030434903,"Complier",-5,37.6961336039816,32.6961336039816,"Failure: non-random eligibility",3026,0,0,37.6961336039816
2256,14,1.40422433336087,-0.780362452314589,"Never-taker",-3.5,51.9251859363192,48.4251859363192,"Failure: non-random eligibility",2671,0,0,51.9251859363192
2257,11,-0.475832874956346,0.907802828529796,"Complier",-5,39.5006422805809,34.5006422805809,"Failure: non-random eligibility",1318,1,1,34.5006422805809
2258,11,-1.04474639210485,-0.625118393134553,"Never-taker",-3.5,37.6685001813093,34.1685001813093,"Failure: non-random eligibility",1204,1,0,37.6685001813093
2259,14,1.26617477577445,1.47493889514769,"Always-taker",-2,50.0715834271815,48.0715834271815,"Failure: non-random eligibility",4359,0,1,48.0715834271815
2260,17,1.78998464771349,-0.801437821508442,"Never-taker",-3.5,53.0946769925454,49.5946769925454,"Failure: non-random eligibility",4380,0,0,53.0946769925454
2261,11,-1.09904479148005,0.770389987727568,"Complier",-5,41.2041999745647,36.2041999745647,"Failure: non-random eligibility",109,1,1,36.2041999745647
2262,14,-0.0165019421709236,0.0117517228741134,"Never-taker",-3.5,44.9074643026633,41.4074643026633,"Failure: non-random eligibility",2308,1,0,44.9074643026633
2263,15,1.27417824009242,0.329194125897615,"Complier",-5,48.6892118771151,43.6892118771151,"Failure: non-random eligibility",1883,1,1,43.6892118771151
2264,13,0.864608169201597,1.90608087874035,"Always-taker",-2,55.8627939483168,53.8627939483168,"Failure: non-random eligibility",4477,0,1,53.8627939483168
2265,11,-0.988779347577908,-0.166862145325449,"Never-taker",-3.5,47.0677691993454,43.5677691993454,"Failure: non-random eligibility",3529,0,0,47.0677691993454
2266,16,1.88136469571316,0.93602277693457,"Complier",-5,59.2033905488874,54.2033905488874,"Failure: non-random eligibility",3844,0,0,59.2033905488874
2267,14,1.84846946303856,-0.75600488329385,"Never-taker",-3.5,49.6364682583327,46.1364682583327,"Failure: non-random eligibility",3926,0,0,49.6364682583327
2268,13,2.30848536847673,0.22179554990863,"Complier",-5,50.6836600277757,45.6836600277757,"Failure: non-random eligibility",4102,0,0,50.6836600277757
2269,14,0.695838168779569,1.45725576326698,"Always-taker",-2,45.5147392640377,43.5147392640377,"Failure: non-random eligibility",4038,0,1,43.5147392640377
2270,13,-0.80771307447897,-1.54657476672715,"Never-taker",-3.5,38.1402719972467,34.6402719972467,"Failure: non-random eligibility",1235,1,0,38.1402719972467
2271,14,1.07272770625361,1.54502972691751,"Always-taker",-2,53.4618935943575,51.4618935943575,"Failure: non-random eligibility",1730,1,1,51.4618935943575
2272,11,-2.0527614281396,0.738199403732621,"Complier",-5,40.0050295240756,35.0050295240756,"Failure: non-random eligibility",850,1,1,35.0050295240756
2273,15,1.22289713787753,1.47791852552726,"Always-taker",-2,55.6518805031489,53.6518805031489,"Failure: non-random eligibility",2185,1,1,53.6518805031489
2274,10,-0.691160124243739,-0.0348177666058435,"Never-taker",-3.5,41.375429356482,37.875429356482,"Failure: non-random eligibility",1875,1,0,41.375429356482
2275,13,0.690600663354077,0.339489804843537,"Complier",-5,50.2825904241718,45.2825904241718,"Failure: non-random eligibility",4837,0,0,50.2825904241718
2276,13,-0.565130678448122,-1.02623458235078,"Never-taker",-3.5,44.3771668578817,40.8771668578817,"Failure: non-random eligibility",581,1,0,44.3771668578817
2277,13,-0.751112610200986,-0.411459955712366,"Never-taker",-3.5,44.0248011529604,40.5248011529604,"Failure: non-random eligibility",286,1,0,44.0248011529604
2278,14,-0.30314304397505,-0.20887730126538,"Never-taker",-3.5,42.5158207124856,39.0158207124856,"Failure: non-random eligibility",828,1,0,42.5158207124856
2279,13,0.424348573509312,-1.06676622890961,"Never-taker",-3.5,37.6175922021613,34.1175922021613,"Failure: non-random eligibility",1209,1,0,37.6175922021613
2280,14,0.145329705449673,0.511617183739708,"Complier",-5,46.0952526858336,41.0952526858336,"Failure: non-random eligibility",3302,0,0,46.0952526858336
2281,12,0.285835036135491,0.157365544235765,"Complier",-5,48.3754840450731,43.3754840450731,"Failure: non-random eligibility",689,1,1,43.3754840450731
2282,12,-0.649611944046155,-0.7972757449072,"Never-taker",-3.5,43.3375917071294,39.8375917071294,"Failure: non-random eligibility",1819,1,0,43.3375917071294
2283,11,-1.27520546557613,2.13227167824413,"Always-taker",-2,47.4412203960854,45.4412203960854,"Failure: non-random eligibility",918,1,1,45.4412203960854
2284,11,-1.37240286346354,-0.177319781175925,"Never-taker",-3.5,41.208041375126,37.708041375126,"Failure: non-random eligibility",2937,0,0,41.208041375126
2285,9,-0.908250194531385,0.128748277182793,"Complier",-5,42.1407348813071,37.1407348813071,"Failure: non-random eligibility",469,1,1,37.1407348813071
2286,12,0.625446794600797,-1.50554054720829,"Never-taker",-3.5,44.8904140663231,41.3904140663231,"Failure: non-random eligibility",1219,1,0,44.8904140663231
2287,11,-0.704250213843737,-1.31033812132458,"Never-taker",-3.5,37.8433250293338,34.3433250293338,"Failure: non-random eligibility",1708,1,0,37.8433250293338
2288,13,1.43940262173733,-0.903932983007677,"Never-taker",-3.5,46.9087681401347,43.4087681401347,"Failure: non-random eligibility",2211,1,0,46.9087681401347
2289,12,0.145739877762972,-0.0489852865024143,"Never-taker",-3.5,47.0996277198679,43.5996277198679,"Failure: non-random eligibility",1079,1,0,47.0996277198679
2290,14,0.553925231536423,-0.75836689662338,"Never-taker",-3.5,41.9363094428632,38.4363094428632,"Failure: non-random eligibility",4079,0,0,41.9363094428632
2291,13,-0.759992793155823,0.397666480900488,"Complier",-5,36.0174448643026,31.0174448643026,"Failure: non-random eligibility",1604,1,1,31.0174448643026
2292,12,-0.371655227743285,2.03916093789059,"Always-taker",-2,47.0525798700301,45.0525798700301,"Failure: non-random eligibility",2204,1,1,45.0525798700301
2293,14,0.559623583484463,-0.232781918442794,"Never-taker",-3.5,47.4469005280887,43.9469005280887,"Failure: non-random eligibility",1436,1,0,47.4469005280887
2294,12,0.407536475281578,-1.94204484939064,"Never-taker",-3.5,48.2273628726213,44.7273628726213,"Failure: non-random eligibility",2518,0,0,48.2273628726213
2295,14,0.544232568291114,0.513717415240164,"Complier",-5,50.2215508289279,45.2215508289279,"Failure: non-random eligibility",4911,0,0,50.2215508289279
2296,15,1.89574587289286,0.374922056057921,"Complier",-5,55.8410836505062,50.8410836505062,"Failure: non-random eligibility",3800,0,0,55.8410836505062
2297,14,2.34485821544155,0.0656356348903383,"Never-taker",-3.5,52.6649356981899,49.1649356981899,"Failure: non-random eligibility",4626,0,0,52.6649356981899
2298,13,0.554564039096928,-0.349085864293552,"Never-taker",-3.5,48.012930563862,44.512930563862,"Failure: non-random eligibility",2985,0,0,48.012930563862
2299,11,-0.185225266232731,0.826866037780118,"Complier",-5,36.6661460663041,31.6661460663041,"Failure: non-random eligibility",1327,1,1,31.6661460663041
2300,12,-0.0433822105780011,-1.03510639160992,"Never-taker",-3.5,46.7728081531575,43.2728081531575,"Failure: non-random eligibility",4994,0,0,46.7728081531575
2301,14,0.77055636292152,0.049563442654109,"Never-taker",-3.5,58.4984193887291,54.9984193887291,"Failure: non-random eligibility",3589,0,0,58.4984193887291
2302,14,0.964923362197379,-0.37687148282647,"Never-taker",-3.5,47.9255007415543,44.4255007415543,"Failure: non-random eligibility",2962,0,0,47.9255007415543
2303,11,0.239132775576034,-1.78054669151839,"Never-taker",-3.5,43.2953036677216,39.7953036677216,"Failure: non-random eligibility",2239,1,0,43.2953036677216
2304,16,2.18305978802626,-0.907798875232831,"Never-taker",-3.5,53.6156213008462,50.1156213008462,"Failure: non-random eligibility",2046,1,0,53.6156213008462
2305,17,2.33741391156629,1.12883029820744,"Complier",-5,63.5100756763244,58.5100756763244,"Failure: non-random eligibility",4445,0,0,63.5100756763244
2306,15,1.6371990203058,-0.424720180780106,"Never-taker",-3.5,51.6046774747124,48.1046774747124,"Failure: non-random eligibility",4264,0,0,51.6046774747124
2307,15,0.272985262071468,-0.744356596708679,"Never-taker",-3.5,50.7665034627449,47.2665034627449,"Failure: non-random eligibility",2903,0,0,50.7665034627449
2308,13,-0.135628375684951,-1.80264371912091,"Never-taker",-3.5,39.3693508484549,35.8693508484549,"Failure: non-random eligibility",3370,0,0,39.3693508484549
2309,14,1.91864992795826,0.273763361553615,"Complier",-5,58.2723459668932,53.2723459668932,"Failure: non-random eligibility",4681,0,0,58.2723459668932
2310,12,0.176759677698092,-0.438522913378166,"Never-taker",-3.5,40.3127352953816,36.8127352953816,"Failure: non-random eligibility",1576,1,0,40.3127352953816
2311,10,-1.86551169520004,-0.569005510511148,"Never-taker",-3.5,37.5105245482578,34.0105245482578,"Failure: non-random eligibility",2337,1,0,37.5105245482578
2312,13,0.201919613316121,0.185224724007396,"Complier",-5,39.2184657992109,34.2184657992109,"Failure: non-random eligibility",2012,1,1,34.2184657992109
2313,11,-1.13859116515046,-2.46431895888176,"Never-taker",-3.5,34.376734049513,30.876734049513,"Failure: non-random eligibility",3750,0,0,34.376734049513
2314,12,-0.687914802025486,-1.19756545467518,"Never-taker",-3.5,43.3908059982907,39.8908059982907,"Failure: non-random eligibility",2218,1,0,43.3908059982907
2315,17,1.56932109592188,-1.97738763841516,"Never-taker",-3.5,45.910265037907,42.410265037907,"Failure: non-random eligibility",2792,0,0,45.910265037907
2316,10,-1.42799100603671,-1.31679608527437,"Never-taker",-3.5,40.6793750037728,37.1793750037728,"Failure: non-random eligibility",3777,0,0,40.6793750037728
2317,13,0.928774434418106,-0.398129760316857,"Never-taker",-3.5,45.5600653029158,42.0600653029158,"Failure: non-random eligibility",2890,0,0,45.5600653029158
2318,12,-0.0836845326685736,-0.489628244356133,"Never-taker",-3.5,42.088167531618,38.588167531618,"Failure: non-random eligibility",4404,0,0,42.088167531618
2319,12,0.343565297978627,-0.846086159313341,"Never-taker",-3.5,42.6081169878189,39.1081169878189,"Failure: non-random eligibility",1947,1,0,42.6081169878189
2320,10,-0.724494049982539,1.11313567269804,"Complier",-5,43.8281916265018,38.8281916265018,"Failure: non-random eligibility",1628,1,1,38.8281916265018
2321,13,-0.524767120328352,2.18100531500715,"Always-taker",-2,56.0520333886705,54.0520333886705,"Failure: non-random eligibility",601,1,1,54.0520333886705
2322,12,-0.835680825955739,1.35589819628455,"Always-taker",-2,46.4063251110334,44.4063251110334,"Failure: non-random eligibility",1007,1,1,44.4063251110334
2323,12,-0.337247690595991,0.0647833662080737,"Never-taker",-3.5,38.830065123238,35.330065123238,"Failure: non-random eligibility",2180,1,0,38.830065123238
2324,14,0.647876290217543,-0.851564390715722,"Never-taker",-3.5,49.0194700361566,45.5194700361566,"Failure: non-random eligibility",2478,1,0,49.0194700361566
2325,12,-0.470822949351941,0.566960089348487,"Complier",-5,45.0882501059558,40.0882501059558,"Failure: non-random eligibility",1493,1,1,40.0882501059558
2326,12,-1.12510688449569,-0.529790825559473,"Never-taker",-3.5,41.7039084133058,38.2039084133058,"Failure: non-random eligibility",1357,1,0,41.7039084133058
2327,14,0.957901773400899,-2.4365660052236,"Never-taker",-3.5,44.0159419640977,40.5159419640977,"Failure: non-random eligibility",4381,0,0,44.0159419640977
2328,13,-1.40647133681114,0.427782912462397,"Complier",-5,40.3642003994346,35.3642003994346,"Failure: non-random eligibility",3481,0,0,40.3642003994346
2329,13,0.31688880429947,0.0913026444268398,"Never-taker",-3.5,44.1693033706172,40.6693033706172,"Failure: non-random eligibility",3101,0,0,44.1693033706172
2330,15,1.43067014937895,0.701067618671261,"Complier",-5,52.8188758943979,47.8188758943979,"Failure: non-random eligibility",4163,0,0,52.8188758943979
2331,11,-0.22284752943703,-0.216009252235965,"Never-taker",-3.5,45.2938790932321,41.7938790932321,"Failure: non-random eligibility",4231,0,0,45.2938790932321
2332,13,0.573562421609097,1.21857617384901,"Complier",-5,50.0902059656229,45.0902059656229,"Failure: non-random eligibility",1644,1,1,45.0902059656229
2333,11,-0.937420190364309,-0.606280294851896,"Never-taker",-3.5,38.9426531764572,35.4426531764572,"Failure: non-random eligibility",416,1,0,38.9426531764572
2334,13,0.680281715349632,1.08730984376139,"Complier",-5,49.7102661245791,44.7102661245791,"Failure: non-random eligibility",4960,0,0,49.7102661245791
2335,11,-0.32631802865802,0.6209464965011,"Complier",-5,35.2874610508942,30.2874610508942,"Failure: non-random eligibility",2152,1,1,30.2874610508942
2336,11,-1.89686507190871,1.57192235262648,"Always-taker",-2,36.3138736724364,34.3138736724364,"Failure: non-random eligibility",448,1,1,34.3138736724364
2337,14,0.524773065244367,-0.164332781899239,"Never-taker",-3.5,53.062428001047,49.562428001047,"Failure: non-random eligibility",3879,0,0,53.062428001047
2338,10,-1.91830923565077,0.584352918093669,"Complier",-5,41.3819031087796,36.3819031087796,"Failure: non-random eligibility",1040,1,1,36.3819031087796
2339,10,-0.973517004803782,-0.821346509851849,"Never-taker",-3.5,40.8340385458779,37.3340385458779,"Failure: non-random eligibility",2098,1,0,40.8340385458779
2340,13,0.512940430211266,0.0433317487270218,"Never-taker",-3.5,47.5920736431527,44.0920736431527,"Failure: non-random eligibility",3202,0,0,47.5920736431527
2341,12,0.449917182142263,1.31593695661968,"Always-taker",-2,44.3588972587988,42.3588972587988,"Failure: non-random eligibility",4520,0,1,42.3588972587988
2342,13,0.795569558753245,0.917771682447285,"Complier",-5,57.7677869845664,52.7677869845664,"Failure: non-random eligibility",4002,0,0,57.7677869845664
