"municipality_id","year","area","population","population_log","population_log_squared","elderly_share","population_density","log_population_density","pm10","elderly_pm10","hospital","unobserved_risk","year_centered","ordinary_mortality","previous_year_mortality","true_pandemic_effect","reporting_shock","observed_mortality_ideal","observed_mortality_failure","historical_average_prediction","scenario","observed_mortality","selected_ml_method","mlcm_prediction","intuitive_excess","mlcm_excess","true_excess","non_pandemic_shock","intuitive_error","mlcm_error","true_no_pandemic_mortality"
799,2020,"Center",3880,8.26349819692708,68.2854024506171,25.7294411875025,237.102509600089,5.46849257757919,25.3051667651389,651.087800023584,1,1.00256920896391,5,30.1279775259101,29.9329878293919,5.33424850392053,1,35.4622260298307,36.4622260298307,29.6024487310595,"Ideal: pandemic shock only",35.4622260298307,"Random forest",30.2285824750418,5.85977729877119,5.23364355478886,5.33424850392053,0,0.525528794850661,-0.100604949131665,30.1279775259101
800,2020,"Center",4137,8.327697064225,69.3505383935018,27.3195684525821,177.035926616981,5.17635268721432,17.759589289921,485.184315295742,1,-1.41454880474457,5,27.8838835259831,26.3602084839131,4.98097207981404,1,32.8648556057971,33.8648556057971,26.6841265126888,"Ideal: pandemic shock only",32.8648556057971,"Random forest",26.8519543402621,6.18072909310837,6.01290126553504,4.98097207981404,0,1.19975701329434,1.03192918572101,27.8838835259831
1,2020,"South and Islands",10286,9.23849373967243,85.3497665779667,18.2357663832712,332.662443805042,5.80712829358997,20.6636287213983,376.817105994072,1,0.102202115299783,5,24.6982352397364,23.6287270575095,1.18503661239324,3,25.8832718521297,28.8832718521297,23.4669446157801,"Failure: extra reporting shock",28.8832718521297,"Random forest",23.4836439992987,5.41632723634957,5.39962785283098,1.18503661239324,3,4.23129062395633,4.21459124043774,24.6982352397364
2,2020,"Center",14386,9.5740184656442,91.6618295804961,23.9070573168775,199.48993129326,5.29576376534831,21.2006829749451,506.845943038962,0,-0.102505265195586,5,28.4231608243064,26.9071927072636,4.84647241283822,1,33.2696332371446,34.2696332371446,26.1911690755809,"Failure: extra reporting shock",34.2696332371446,"Random forest",27.1578638563079,8.07846416156368,7.11176938083667,4.84647241283822,1,3.23199174872546,2.26529696799846,28.4231608243064
3,2020,"North West",6884,8.83698100942289,78.0922333609007,29.3633249012393,100.850888839305,4.61364307783987,30.9091583116966,907.595657930187,1,-1.40259554374653,5,30.8687012397279,28.9789919091783,17.1262551206906,0,47.9949563604185,47.9949563604185,28.8890255692267,"Failure: extra reporting shock",47.9949563604185,"Random forest",28.8546027844915,19.1059307911917,19.1403535759269,17.1262551206906,0,1.97967567050111,2.01409845523634,30.8687012397279
4,2020,"North West",3982,8.28942727418001,68.7146045339195,20.1177466372694,385.046606733733,5.9533643834123,33.7133579127027,678.236792779334,0,1.52125168619192,5,28.7859158559594,29.20411387194,16.3055354837244,0,45.0914513396838,45.0914513396838,28.178120481095,"Failure: extra reporting shock",45.0914513396838,"Random forest",28.5803128838245,16.9133308585888,16.5111384558593,16.3055354837244,0,0.607795374864438,0.205602972134923,28.7859158559594
5,2020,"South and Islands",3587,8.18497332128901,66.9937882702129,23.8907750639684,256.764031206058,5.54815749660876,22.8290042469439,545.402605398117,1,-0.0343474656166524,5,27.4727447008122,27.4765471768368,1.95866385405813,3,29.4314085548703,32.4314085548703,26.0000961846205,"Failure: extra reporting shock",32.4314085548703,"Random forest",27.2791935353811,6.43131237024977,5.15221501948923,1.95866385405813,3,4.47264851619164,3.1935511654311,27.4727447008122
6,2020,"North East",6299,8.74820815114058,76.5311458556824,25.9914775873801,103.278331287714,4.6374275892401,26.2223346338362,681.557222924133,0,0.342352276402927,5,29.5110435871732,27.6558310628478,10.4272742587159,0,39.9383178458891,39.9383178458891,28.2141653218007,"Failure: extra reporting shock",39.9383178458891,"Random forest",28.1371860786906,11.7241525240884,11.8011317671985,10.4272742587159,0,1.2968782653725,1.37385750848261,29.5110435871732
7,2020,"South and Islands",4801,8.47649145982425,71.8509074684734,21.2940430517708,78.4633743319657,4.36263194689163,12,255.528516621249,0,-1.936613444441,5,22.5170090705947,21.4613357325205,0.914993035430316,3,23.4320021060251,26.4320021060251,20.8456419398421,"Failure: extra reporting shock",26.4320021060251,"Random forest",21.2938840517209,5.58636016618293,5.13811805430411,0.914993035430316,3,4.67136713075262,4.2231250188738,22.5170090705947
8,2020,"South and Islands",1830,7.5118138441999,56.4273472299133,21.7363711877759,167.003260092106,5.11801333373583,21.3553858176639,464.188592990908,0,1.39367097976495,5,27.2786396565621,26.1408069593151,1.61852613762735,3,28.8971657941895,31.8971657941895,25.8805483465455,"Failure: extra reporting shock",31.8971657941895,"Random forest",26.0701801256201,6.01661744764394,5.82698566856936,1.61852613762735,3,4.39809131001658,4.20845953094201,27.2786396565621
9,2020,"North East",1290,7.16218484888405,51.2968918095842,23.3533679380232,132.314383324117,4.88518078270303,25.8886651667357,604.587523063063,0,-0.157522735618335,5,26.6445229397462,26.4256304170177,10.1137253345896,0,36.7582482743358,36.7582482743358,26.6612641721932,"Failure: extra reporting shock",36.7582482743358,"Random forest",26.9698964174094,10.0969841021425,9.78835185692639,10.1137253345896,0,-0.0167412324470497,-0.325373477663192,26.6445229397462
10,2020,"North East",2754,7.9207715144254,62.7386213837329,23.211262370144,67.7980992364357,4.21653415969253,36.6407212003251,850.477393212041,0,0.284345678893564,5,27.8804973548588,27.7629231618064,10.8507376444741,0,38.7312349993329,38.7312349993329,26.9858558854825,"Failure: extra reporting shock",38.7312349993329,"Random forest",27.4719558874487,11.7453791138504,11.2592791118842,10.8507376444741,0,0.894641469376301,0.408541467410091,27.8804973548588
11,2020,"South and Islands",4848,8.48633727517333,72.0179203479963,21.5238464536095,223.44217233119,5.40915264380229,23.1413747201262,498.091396201437,0,-0.259634480914693,5,24.6487396301726,24.829923388856,1.72016764004141,3,26.368907270214,29.368907270214,24.3338070294692,"Failure: extra reporting shock",29.368907270214,"Random forest",24.6729783457,5.03510024074473,4.69592892451398,1.72016764004141,3,3.31493260070332,2.97576128447257,24.6487396301726
12,2020,"Center",1294,7.16586168199184,51.3495736454389,20.6375578294386,225.10557686742,5.41656952267207,25.1788443701807,519.62985676804,0,1.24426604074983,5,27.9541393184479,27.3031650458502,4.76529876688643,1,32.7194380853344,33.7194380853344,26.7804329771759,"Failure: extra reporting shock",33.7194380853344,"Random forest",26.8126209942568,6.93900510815843,6.90681709107755,4.76529876688643,1,2.173706341272,2.14151832419112,27.9541393184479
13,2020,"North West",7482,8.92020760247728,79.5701036712935,20.447922946792,261.879555042833,5.56788468448344,33.636038686689,687.78712730073,0,0.174944000493445,5,28.4960811005113,27.5755037438962,16.3364425319509,0,44.8325236324622,44.8325236324622,26.6550495902203,"Failure: extra reporting shock",44.8325236324622,"Random forest",27.6652090501836,18.177474042242,17.1673145822786,16.3364425319509,0,1.84103151029108,0.830872050327713,28.4960811005113
14,2020,"North West",1005,6.91277249764589,47.7864236042094,27.328868627968,256.495065275403,5.54710942573337,27.0393474811807,738.954775099164,0,-0.012820598096498,5,30.2837905810738,30.6774365765926,16.6315781724947,0,46.9153687535685,46.9153687535685,29.6268020808238,"Failure: extra reporting shock",46.9153687535685,"Random forest",30.1501919634414,17.2885666727447,16.765176790127,16.6315781724947,0,0.656988500250026,0.13359861763238,30.2837905810738
15,2020,"Center",719,6.57721184818334,43.2597156958833,18.7175132938513,70.6912453112666,4.25832173654017,34.4408466476493,644.64700497887,0,0.902773355888619,5,24.7292745194697,25.5305335153431,5.20243402739463,1,29.9317085468643,30.9317085468643,24.7849420520044,"Failure: extra reporting shock",30.9317085468643,"Random forest",25.4485325852581,6.14676649485992,5.48317596160621,5.20243402739463,1,0.944332467465296,0.280741934211589,24.7292745194697
16,2020,"South and Islands",4172,8.33623312119931,69.4927826509803,17.2199381852919,65.0011395371597,4.17440480108288,26.0189371414685,448.044489223083,0,-0.874708957283175,5,21.8610452603894,20.8728141762534,1.44816710002044,3,23.3092123604099,26.3092123604099,21.0713409399273,"Failure: extra reporting shock",26.3092123604099,"Random forest",21.2035936816501,5.23787142048254,5.10561867875976,1.44816710002044,3,3.7897043204621,3.65745157873932,21.8610452603894
17,2020,"Center",6628,8.79910823977861,77.4243058153399,31.633656954978,228.821698353811,5.4329430904715,27.5263100522006,870.757849427675,1,0.857702848510357,5,32.0925105248977,32.5089518206166,6.13919226843715,1,38.2317027933349,39.2317027933349,31.9495727658771,"Failure: extra reporting shock",39.2317027933349,"Random forest",32.1606052342511,7.28213002745776,7.07109755908378,6.13919226843715,1,1.14293775902061,0.931905290646634,32.0925105248977
18,2020,"Center",9536,9.16284538768411,83.957735598604,21.6560360556492,107.322095596264,4.67583455198124,23.0590144434687,499.366848195495,1,0.190456751900787,5,27.6483854395657,26.8765062839497,4.72894327689976,1,32.3773287164655,33.3773287164655,26.2078486869263,"Failure: extra reporting shock",33.3773287164655,"Random forest",26.7432854008288,7.1694800295392,6.63404331563662,4.72894327689976,1,2.44053675263945,1.90510003873687,27.6483854395657
19,2020,"North East",600,5.98467535142645,35.8163390619713,17.7943905018863,72.7233808011914,4.28666293945401,23.035829456374,409.908544881574,0,0.0605462911258852,5,24.297616675145,23.3304830776877,9.3025393168892,0,33.6001559920342,33.6001559920342,23.6898778749618,"Failure: extra reporting shock",33.6001559920342,"Random forest",23.6173666920324,9.91027811707234,9.98278930000173,9.3025393168892,0,0.607738800183135,0.680249983112525,24.297616675145
20,2020,"North West",6085,8.7135303524629,75.9256112032922,25.7604526501476,620.454507927329,6.43045228677136,27.3097708223983,703.512058156774,0,-0.038340829443112,5,30.4594082930421,30.3351230932505,16.4779820488196,0,46.9373903418617,46.9373903418617,29.4406028230593,"Failure: extra reporting shock",46.9373903418617,"Random forest",29.3469079079788,17.4967875188024,17.5904824338829,16.4779820488196,0,1.0188054699828,1.1125003850633,30.4594082930421
21,2020,"South and Islands",1562,7.35384027479482,54.0789667871944,23.6964633227008,144.237043000694,4.9714580781351,17.5637912557815,416.1997353002,0,-0.972043929353759,5,25.8179833261977,24.0317989601232,1.56872465313732,3,27.386707979335,30.386707979335,24.3186509872065,"Failure: extra reporting shock",30.386707979335,"Random forest",25.0151749352983,6.06805699212855,5.37153304403675,1.56872465313732,3,4.49933233899123,3.80280839089942,25.8179833261977
22,2020,"North West",4644,8.4433875221435,71.2907928490886,24.4131054234423,163.897007989858,5.09923823048772,23.3468927456246,569.970153908735,0,-0.560667819054107,5,27.9396926161403,27.6674555299743,16.0523723885079,0,43.9920650046482,43.9920650046482,27.8565780322222,"Failure: extra reporting shock",43.9920650046482,"Random forest",28.1006853906796,16.135486972426,15.8913796139686,16.0523723885079,0,0.0831145839180643,-0.160992774539306,27.9396926161403
23,2020,"South and Islands",1043,6.94962893508659,48.2973423353927,18.3975252630413,38.7365646257476,3.65678397634276,17.5004420113867,321.964824018875,0,-0.593287985774852,5,21.96472530098,22.0175716479654,0.981407019467138,3,22.9461323204471,25.9461323204471,22.1310122144321,"Failure: extra reporting shock",25.9461323204471,"Random forest",22.2092874930029,3.81512010601502,3.73684482744419,0.981407019467138,3,2.83371308654788,2.75543780797705,21.96472530098
24,2020,"North West",600,6.3613747814852,40.4670891105159,22.5553625864567,135.745064317646,4.91077859953535,26.020059753315,586.891882257288,1,1.37586682080604,5,29.6591552367492,30.6256825927484,16.0351423669778,0,45.694297603727,45.694297603727,29.3890534997413,"Failure: extra reporting shock",45.694297603727,"Random forest",29.9956879330241,16.3052441039857,15.6986096707029,16.0351423669778,0,0.270101737007906,-0.33653269627494,29.6591552367492
25,2020,"Center",2397,7.78191620176788,60.5582197713374,26.1461810896943,305.807035243869,5.72295429925999,24.2356869827863,633.670660685076,0,-0.0794079682069027,5,30.1806664727763,28.4201520762445,5.30522630839694,1,35.4858927811732,36.4858927811732,27.3533382704291,"Failure: extra reporting shock",36.4858927811732,"Random forest",28.3384389364443,9.13255451074413,8.14745384472893,5.30522630839694,1,3.82732820234719,2.84222753633199,30.1806664727763
26,2020,"North East",600,6.32659865095325,40.0258504902435,23.9818184484714,199.988892091285,5.29826182546209,32.6616708352221,783.286260194031,1,-1.95852782318052,5,27.1429261533424,26.3764840958743,10.6569652875329,0,37.7998914408753,37.7998914408753,26.6460815267482,"Failure: extra reporting shock",37.7998914408753,"Random forest",27.278820550833,11.1538099141271,10.5210708900423,10.6569652875329,0,0.496844626594138,-0.135894397490629,27.1429261533424
27,2020,"North West",4005,8.29534109131844,68.8126838213163,23.6846137987644,80.6529238334538,4.39015505727371,34.5068453646383,817.281305875141,0,-0.744339009798601,5,28.0617139517882,27.8511180682801,16.7534349931243,0,44.8151489449125,44.8151489449125,26.8206889538213,"Failure: extra reporting shock",44.8151489449125,"Random forest",27.4930079537788,17.9944599910911,17.3221409911337,16.7534349931243,0,1.24102499796683,0.56870599800936,28.0617139517882
28,2020,"South and Islands",699,6.54961214141303,42.897419202945,24.0414938212618,184.853351824468,5.21956281789051,18.2378311089385,438.464703918761,1,1.57709601490865,5,29.534127011403,28.4950372503885,1.65386079770002,3,31.187987809103,34.187987809103,27.4868669650193,"Failure: extra reporting shock",34.187987809103,"Random forest",27.876624096904,6.70112084408373,6.31136371219906,1.65386079770002,3,5.04726004638371,4.65750291449904,29.534127011403
29,2020,"North West",2781,7.93073657017128,62.8965825454522,26.8873376687386,134.452038775698,4.90120754642064,24.4214566643192,656.627951696018,0,0.231054267069112,5,28.5923084272468,28.646295523286,16.3997574097991,0,44.9920658370459,44.9920658370459,29.2938099573291,"Failure: extra reporting shock",44.9920658370459,"Random forest",29.1462468937833,15.6982558797169,15.8458189432627,16.3997574097991,0,-0.701501530082261,-0.553938466536465,28.5923084272468
30,2020,"North East",1994,7.59795320098669,57.7288928443839,24.9156757595317,534.160736171553,6.28069679773414,33.1774610626878,826.638862362418,0,-0.655807374768553,5,29.873362128388,28.9576706670831,10.7957949076722,0,40.6691570360602,40.6691570360602,27.749656049087,"Failure: extra reporting shock",40.6691570360602,"Random forest",28.8953899968194,12.9195009869732,11.7737670392409,10.7957949076722,0,2.12370607930107,0.977972131568691,29.873362128388
31,2020,"Center",14472,9.57998362827982,91.7760863181093,20.3697345111264,556.457784115451,6.3215913082073,18.1588653436054,369.891266072536,1,-1.32569984692357,5,24.7107460542715,23.4831039417736,4.24443967001181,1,28.9551857242833,29.9551857242833,24.1482434587029,"Failure: extra reporting shock",29.9551857242833,"Random forest",24.0090155999352,5.80694226558038,5.94617012434807,4.24443967001181,1,1.56250259556857,1.70173045433626,24.7107460542715
32,2020,"North East",814,6.70250980529942,44.9236376901348,23.2168934875255,62.235919427723,4.13093231582695,33.8534623022005,785.972228454151,1,-1.16546688392993,5,26.8920769835591,27.5112145174626,10.6562489445174,0,37.5483259280765,37.5483259280765,26.5806155145597,"Failure: extra reporting shock",37.5483259280765,"Random forest",27.3127985052973,10.9677104135167,10.2355274227792,10.6562489445174,0,0.311461468999367,-0.42072152173821,26.8920769835591
33,2020,"South and Islands",2521,7.83230789705924,61.3450469943365,21.272603350237,162.348653437373,5.08974620431903,25.3698605040185,539.68297955283,0,-0.214041581761554,5,25.2449703747174,25.1866561069625,1.8485249035429,3,27.0934952782603,30.0934952782603,24.4626466038811,"Failure: extra reporting shock",30.0934952782603,"Random forest",25.181432074881,5.63084867437917,4.91206320337929,1.8485249035429,3,3.78232377083627,3.06353829983639,25.2449703747174
